année;caractère moyen (rapport entre largeur x longueur de la molette / nombre de motifs horizontaux x nombre de motifs verticaux;commentaire;DESSIN n° rempli lorsque le décor à la molette est associé à une forme de vase dessiné;dévellopé;égal type;équi type;Fait;INDIVIDU;largeur;longueur;LOT;molette référence;N° enregistrement;N° isolation 1;N° PERIODE;N° PHASE;N° SEQUENCE;nbre motifs h;nbre motifs v;nom du décor;non. Molette non dessiné (encrage);oui. Molette dessiné (encrage);position décor;site;Tombe;TYPE DE DÉCOR;US;Zone
197071 ;0,00 ;2 registres peut-être 2 molettes différentes de losanges.;;incomplet;AD1;;;INDIVIDU;;;;non ;4529;690;;;;>6;>=3;triangles et losanges;;oui;épaule;45 302 01;;molette;70;
197071 ;0,00 ;;;incomplet;L4;;;INDIVIDU;;;;non ;4530;691;;;;>8;2;chevrons;;oui;épaule;45 302 01;;molette;67;
197071 ;0,00 ;;;incomplet;LIND;;;INDIVIDU;;;;non ;4531;692;;;;>7;>=1;chevrons;;oui;indéterminée;45 302 01;;molette;67;
197071 ;0,00 ;;;incomplet;;A6;;INDIVIDU;;;;non ;4532;693;;;;>6;>3;losanges;;oui;indéterminée;45 302 01;;molette;67;
197071 ;0,00 ;;;incomplet;GDIND;;;INDIVIDU;;;;non ;4533;694;;;;>6;>=2;carrés et triangles;;oui;épaule;45 302 01;;molette;66;
197071 ;0,00 ;;;incomplet;B2;;;INDIVIDU;;;;non ;4534;695;;;;>2;1;oves;;oui;indéterminée;45 302 01;;molette;66;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;;;;non ;4535;696;;;;>5;>=2;carrés;;oui;épaule;45 302 01;;molette;66;
197071 ;0,12 ;;;complet;A11;;;INDIVIDU;0,85;3,80;;oui;4536;697;;;;9;3;losanges;;oui;épaule;45 302 01;;molette;65;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;;;;non ;4537;698;;;;>8;>=3;losanges;;oui;épaule;45 302 01;;molette;65;
197071 ;0,00 ;;;incomplet;L4;;;INDIVIDU;1,00;;;non ;4538;699;;;;>9;2;chevrons;;oui;épaule;45 302 01;;molette;65;
197071 ;0,00 ;;;incomplet;A6;;;INDIVIDU;0,65;;;non ;4539;700;;;;>10;3;losanges;;oui;épaule;45 302 01;;molette;65;
197071 ;0,00 ;;;incomplet;;A5;3;INDIVIDU;;;;non ;4540;701;;;;>7;3;losanges;;oui;épaule;45 302 01;;molette;64;
197071 ;0,00 ;;;incomplet;AIND;;3;INDIVIDU;0,90;;;non ;4541;702;;;;>6;4;losanges;;oui;indéterminée;45 302 01;;molette;64;
197071 ;0,00 ;;;incomplet;;A5;3;INDIVIDU;0,70;;;non ;4542;703;;;;>11;3;losanges;;oui;épaule;45 302 01;;molette;63;
197071 ;0,00 ;;;incomplet;AIND;;3;INDIVIDU;0,80;;;non ;4543;704;;;;>5;4;losanges;;oui;épaule;45 302 01;;molette;64;
197071 ;0,00 ;;;incomplet;HIND;;3;INDIVIDU;1,00;;;non ;4544;705;;;;>4;3;carrés;;oui;indéterminée;45 302 01;;molette;63;
197071 ;0,00 ;;;incomplet;AIND;;3;INDIVIDU;0,90;;;non ;4545;706;;;;>6;4;losanges;;oui;indéterminée;45 302 01;;molette;63;
197071 ;0,00 ;2 registres.;;incomplet;;G17;;INDIVIDU;0,80;;;non ;4546;707;;;;>12;2;carrés;;oui;épaule;45 302 01;;molette;175;
197071 ;0,00 ;2 registres. 2 pasages superposés sur registre inférieur.;;incomplet;;H4;;INDIVIDU;;;;non ;4547;708;;;;>11;>=2;carrés;;oui;épaule;45 302 01;;molette;173;
197071 ;0,00 ;;;incomplet;;H5;3;INDIVIDU;0,90;;;non ;4548;709;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;170;
197071 ;0,00 ;;204;incomplet;GIND;;;INDIVIDU;0,65;;;non ;4549;710;;;;>12;2;carrés;;oui;épaule;45 302 01;;molette;168;
197071 ;0,00 ;;;incomplet;;H9;;INDIVIDU;0,90;;;non ;4550;711;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;168;
197071 ;0,00 ;;;incomplet;;H9;;INDIVIDU;0,90;;;non ;4551;712;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;168;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,75;;;non ;4552;713;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;168;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,70;;;non ;4553;714;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;167;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,75;;;non ;4554;715;;;;>13;2;carrés;;oui;épaule;45 302 01;;molette;165;
197071 ;0,00 ;;;incomplet;A1;;;INDIVIDU;;;;non ;4555;716;;;;>10;>=4;losanges;;oui;épaule;45 302 01;;molette;163;
197071 ;0,00 ;;;incomplet;GD2;;;INDIVIDU;1,10;;;oui;4556;717;;;;>9;4;carrés et triangles;;oui;panse;45 302 01;;molette;163;
197071 ;0,00 ;;;incomplet;;CD2;;INDIVIDU;0,70;;;non ;4557;718;;;;5;>=1;bâtons et triangles;;oui;indéterminée;45 302 01;;molette;163;
197071 ;0,00 ;3 registres.;;incomplet;GIND;;;INDIVIDU;0,65;;;non ;4558;719;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;157;
197071 ;0,00 ;;;incomplet;;G17;;INDIVIDU;0,75;;;non ;4559;720;;;;>13;2;carrés;;oui;épaule;45 302 01;;molette;157;
197071 ;0,00 ;;;incomplet;AIND;;;INDIVIDU;1,00;;;non ;4560;721;;;;>6;4;losanges;;oui;épaule;45 302 01;;molette;157;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,05;3,95;;non ;4561;722;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;1,00;;;non ;4562;723;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;2 passages superposés.;;incomplet;;H13;;INDIVIDU;1,05;;;non ;4563;724;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;0,85;;;non ;4564;725;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,00;4,05;;non ;4565;726;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;Plusieurs passages superposés.;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4566;727;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;;;incomplet;;H1;;INDIVIDU;1,05;;;non ;4567;728;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;2 passages superposés en décalé.;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4568;729;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;156;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,00;;;non ;4569;730;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;155;
197071 ;0,00 ;;;incomplet;;G21;;INDIVIDU;;;;non ;4570;731;;;;>6;>=1;carrés;;oui;épaule;45 302 01;;molette;155;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,05;;;non ;4571;732;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;155;
197071 ;0,00 ;Mal imprimé..;;incomplet;;A5;;INDIVIDU;1,05;;;non ;4572;733;;;;>11;>=4;losanges;;oui;épaule;45 302 01;;molette;153;
197071 ;0,00 ;;;incomplet;;A1;4;INDIVIDU;;;;non ;4573;734;;;;>7;>=4;losanges;;oui;épaule;45 302 01;;molette;147;
197071 ;0,00 ;;;incomplet;BIND;;4;INDIVIDU;0,80;;;non ;4574;735;;;;>=3;1;oves;;oui;épaule;45 302 01;;molette;145;
197071 ;0,00 ;Mal imprimé. illisible.;;incomplet;AIND;;;INDIVIDU;;;;non ;4575;736;;;;>5;>=4;losanges;;oui;épaule;45 302 01;;molette;142;
197071 ;0,00 ;Superposition de plusieurs passages.;;incomplet;"FIND
GIND
HIND
";;;INDIVIDU;;;;non ;4576;737;;;;>6;>=4;carrés;;oui;épaule;45 302 01;;molette;139;
197071 ;0,00 ;Mal imprimé.;;incomplet;AIND;;;INDIVIDU;;;;non ;4577;738;;;;>5;>=4;losanges;;oui;épaule;45 302 01;;molette;136;
197071 ;0,00 ;;203;incomplet;;H4;;INDIVIDU;0,60;;;non ;4578;739;;;;>=14;3;carrés;;oui;épaule;45 302 01;;molette;136;
197071 ;0,00 ;;;incomplet;;G13;;INDIVIDU;0,70;;;non ;4579;740;;;;>1;2;carrés;;oui;épaule;45 302 01;;molette;128;
197071 ;0,00 ;Mal imprimé.;;incomplet;AIND;;;INDIVIDU;;;;non ;4580;741;;;;>8;>=4;losanges;;oui;épaule;45 302 01;;molette;126;
197071 ;0,00 ;Molette ondé ou 2 passages superposés croisés.;;incomplet;HIND;;;INDIVIDU;0,75;;;non ;4581;742;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;126;
197071 ;0,00 ;;;incomplet;HI2;;;INDIVIDU;0,85;;;oui;4582;743;;;;>8;3;carrés et croix;;oui;épaule;45 302 01;;molette;125;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4583;744;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;125;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4584;745;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;125;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,80;;;non ;4585;746;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;124;
197071 ;0,00 ;2 registres superposés et décalés.;;incomplet;HIND;;;INDIVIDU;;;;non ;4586;747;;;;>6;>=2;carrés;;oui;épaule;45 302 01;;molette;124;
197071 ;0,00 ;2 registres.;;incomplet;H7;;;INDIVIDU;0,85;;;oui;4587;748;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;123;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;0,75;;;non ;4588;749;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;121;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,05;;;non ;4589;750;;;;>6;3;carrés;;oui;indéterminée;45 302 01;;molette;194;
197071 ;0,00 ;2 registres superposés.;;incomplet;GIND;;;INDIVIDU;1,00;;;non ;4590;751;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;1;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;1,00;;;non ;4591;752;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;1;
197071 ;0,11 ;;;complet;;H12;;INDIVIDU;0,90;4,35;;non ;4592;753;;;;12;3;carrés;;oui;épaule;45 302 01;;molette;1;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,20;;;non ;4593;754;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;2;
197071 ;0,00 ;Rangée inférieure non-imprimée.;;incomplet;;G19;;INDIVIDU;;;;non ;4594;755;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;2;
197071 ;0,00 ;;;incomplet;;H4;;INDIVIDU;0,75;;;non ;4595;756;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;2;
197071 ;0,00 ;;;incomplet;;H5;;INDIVIDU;1,20;;;non ;4596;757;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;3;
197071 ;0,00 ;;;incomplet;;H8;;INDIVIDU;0,75;;;non ;4597;758;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;4;
197071 ;0,00 ;;;incomplet;;G21;;INDIVIDU;0,95;;;non ;4598;759;;;;>3;2;carrés;;oui;indéterminée;45 302 01;;molette;4;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4599;760;;;;>5;3;carrés;;oui;indéterminée;45 302 01;;molette;4;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4600;761;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;4;
197071 ;0,00 ;2 passages superposés.;;incomplet;;H13;;INDIVIDU;0,95;;;non ;4601;762;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;6;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4602;763;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;6;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,20;;;non ;4603;764;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;6;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,05;;;non ;4604;765;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;6;
197071 ;0,00 ;;;incomplet;;H11;;INDIVIDU;0,90;;;non ;4605;766;;;;>3;>=2;carrés;;oui;indéterminée;45 302 01;;molette;6;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,90;;;non ;4606;767;;;;>4;2;carrés;;oui;indéterminée;45 302 01;;molette;6;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,95;;;non ;4607;768;;;;>5;3;carrés;;oui;indéterminée;45 302 01;;molette;6;
197071 ;0,00 ;Superposition de 2 passages si complet : 20 caractères, mais plutôt reprise de la molette à mi-parcours.;;incomplet;;H1;;INDIVIDU;1,05;;;non ;4608;769;;;;>=20;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4609;770;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4610;771;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4611;772;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4612;773;;;;>6;3;carrés;;oui;indéterminée;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,15;;;non ;4613;774;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,85;;;non ;4614;775;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4615;776;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;0,75;;;non ;4616;777;;;;>5;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4617;778;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;2 passages superposés.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4618;779;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4619;780;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4620;781;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4621;782;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;7;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,95;;;non ;4622;783;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;8;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4623;784;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;8;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4624;785;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;9;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4625;786;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;9;
197071 ;0,00 ;;225;incomplet;H1;;;INDIVIDU;1,05;;;non ;4626;787;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;9;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;1,10;;;non ;4627;788;;;;>=8;2;carrés;;oui;épaule;45 302 01;;molette;10;
197071 ;0,00 ;;227;incomplet;G8;;;INDIVIDU;1,15;;;non ;4628;789;;;;>=13;2;carrés;;oui;épaule;45 302 01;;molette;10;
197071 ;0,00 ;2 registres.;;incomplet;;G17;;INDIVIDU;0,75;;;non ;4629;790;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;10;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,85;;;non ;4630;791;;;;>9;2;carrés;;oui;épaule;45 302 01;;molette;10;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,05;;;non ;4631;792;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;10;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,75;;;non ;4632;793;;;;>8;2;carrés;;oui;épaule;45 302 01;;molette;10;
197071 ;0,00 ;2 registres.;;incomplet;;H2;;INDIVIDU;1,00;;;non ;4633;794;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;11;
197071 ;0,00 ;2 registres.;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4634;795;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;14;
197071 ;0,00 ;Peut-être complet mais carrés mal imprimés.;;incomplet;GIND;;;INDIVIDU;0,95;;;non ;4635;796;;;;>=8;2;carrés;;oui;épaule;45 302 01;;molette;14;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;1,20;;;non ;4636;797;;;;>=9;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;GIND;;;INDIVIDU;0,80;;;non ;4637;798;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;H8;;INDIVIDU;0,75;;;non ;4638;799;;;;>6;3;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;1,20;;;non ;4639;800;;;;>=8;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;G8;;;INDIVIDU;1,20;;;non ;4640;801;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G17;;INDIVIDU;0,75;;;non ;4641;802;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G11;;INDIVIDU;0,95;;;non ;4642;803;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G17;;INDIVIDU;0,75;;;non ;4643;804;;;;>11;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G2;;INDIVIDU;0,85;;;non ;4644;805;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G11;;INDIVIDU;1,00;;;non ;4645;806;;;;>4;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;H8;;INDIVIDU;0,75;;;non ;4646;807;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;1,20;;;non ;4647;808;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G17;;INDIVIDU;0,75;;;non ;4648;809;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;;G18;;INDIVIDU;0,75;;;non ;4649;810;;;;>6;2;carrés;;oui;épaule;45 302 01;;molette;15;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,10;;;non ;4650;811;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;16;
197071 ;0,00 ;;;incomplet;G15;;;INDIVIDU;1,15;;;oui;4651;812;;;;>=11;2;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;1,00;3,90;;non ;4652;813;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4653;814;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,90;;;non ;4654;815;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4655;816;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;;C4;;INDIVIDU;0,65;;;non ;4656;817;;;;>7;>=1;bâtons;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;2 passages superposés.;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4657;818;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;2 registres.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4658;819;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4659;820;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;1,20;;;non ;4660;821;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,00 ;;;incomplet;;G8;;INDIVIDU;;;;non ;4661;822;;;;>7;2;carrés;;oui;épaule;45 302 01;;molette;18;
197071 ;0,09 ;;;complet;H1;;;INDIVIDU;0,95;4,10;;non ;4662;823;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;19;
197071 ;0,00 ;Complet mais illisible. 2 registres.;;complet;H1;;;INDIVIDU;0,95;;;non ;4663;824;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;19;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4664;825;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;19;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4665;826;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;19;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4666;827;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4667;828;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H13;;;INDIVIDU;0,95;;;non ;4668;829;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4669;830;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H5;;;INDIVIDU;1,00;;;non ;4670;831;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4671;832;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;G21;;;INDIVIDU;0,95;;;non ;4672;833;;;;>=11;2;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4673;834;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;2 passages superposés.;;incomplet;;C4;;INDIVIDU;1,20;;;non ;4674;835;;;;>10;2;bâtons;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H12;;;INDIVIDU;0,90;;;non ;4675;836;;;;>7;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;;H13;;INDIVIDU;1,05;;;non ;4676;837;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;;H11;;INDIVIDU;;;;non ;4677;838;;;;>3;>=2;carrés;;oui;indéterminée;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4678;839;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,09 ;Plusieurs passages superposés.;228;complet;H1;;;INDIVIDU;1,00;4,00;;non ;4679;840;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;20;
197071 ;0,00 ;;;incomplet;G21;;;INDIVIDU;0,90;;;oui;4680;841;;;;>10;2;carrés;;oui;épaule;45 302 01;;molette;22;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4681;842;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;22;
197071 ;0,00 ;2 passages superposés.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4682;843;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;22;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;0,95;;;non ;4683;844;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;22;
197071 ;0,09 ;2 registres.;226;complet;H1;;;INDIVIDU;0,95;4,10;;non ;4684;845;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;22;
197071 ;0,00 ;2 passages superposés.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4685;846;;;;>=15;3;carrés;;oui;épaule;45 302 01;;molette;23;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4686;847;;;;>12;3;carrés;;oui;épaule;45 302 01;;molette;23;
197071 ;?;Sans doute complet mais illisible.;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4687;848;;;;;3;carrés;;oui;épaule;45 302 01;;molette;23;
197071 ;0,00 ;2 passages superposés et décalés.;;incomplet;HIND;;;INDIVIDU;;;;non ;4688;849;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;23;
197071 ;0,00 ;3 passages superposés en décalé. Illisible.;;incomplet;HIND;;;INDIVIDU;;;;non ;4689;850;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;23;
197071 ;0,10 ;;224;complet;H1;;;INDIVIDU;1,05;4,10;;non ;4690;851;;;;15;3;carrés;;oui;épaule;45 302 01;;molette;23;
197071 ;0,00 ;;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4691;852;;;;>10;3;carrés;;oui;épaule;45 302 01;;molette;26;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4692;853;;;;>8;3;carrés;;oui;épaule;45 302 01;;molette;26;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4693;854;;;;>11;3;carrés;;oui;épaule;45 302 01;;molette;26;
197071 ;0,00 ;;;incomplet;H1;;;INDIVIDU;1,00;;;non ;4694;855;;;;>14;3;carrés;;oui;épaule;45 302 01;;molette;27;
197071 ;0,00 ;2 passages superposés.;;incomplet;H1;;;INDIVIDU;1,05;;;non ;4695;856;;;;>13;3;carrés;;oui;épaule;45 302 01;;molette;27;
197071 ;0,00 ;2 registres.;;incomplet;HIND;;;INDIVIDU;1,00;;;non ;4696;857;;;;>9;3;carrés;;oui;épaule;45 302 01;;molette;27;
197071 ;0,00 ;;;incomplet;;G21;;INDIVIDU;1,10;;;non ;4697;858;;;;>5;2;carrés;;oui;épaule;45 302 01;;molette;27;
